"Lon";"Lat";"scientificName";"year";"month";"day";"accessRights";"bibliographicCitation";"X_leaflet_id";"layerId";"edit_id"
"343";-6.259;49.96933;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"344";-3.774894;50.22842;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"345";-4.764547;50.24597;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Wildlife Trusts (2021): Marine Recorder Snapshot extract of surveys entered by Wildlife Trusts. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/zwrsjz DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:54.034339";324;"324";"324"
"346";-4.901636;50.19852;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"347";-3.51346;48.88877;"Laminaria ochroleuca";"2006";"7";"2";"This work is licensed under a  Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";"REBENT network (2019). Intertidal and Subtidal Macroalgae taxa data  in ODV format from French REBENT Network. SEANOE. Https://doi.org/10.17882/60891 NA Intertidal and Subtidal Macroalgae taxa data in ODV format from French REBENT Network (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:43.367691";324;"324";"324"
"348";-3.98005;50.22397;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"349";-5.071036;50.08331;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Natural England (NE) (2021): Marine Recorder Snapshot extract of surveys entered by Natural England. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/thn0xd DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.985744";324;"324";"324"
"350";-8.85222222222222;41.6969444444444;"Laminaria ochroleuca";"2002";"11";"4";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Aráujo R., Bárbara I, Tibaldo M., Berecibar E., Díaz Tapia P., Pereira R., Santos R. &amp; Sousa-Pinto I. Checklist of benthic marine algae and cyanobacteria of northern Portugal. Centre of Marine and Environmental Research; Interdisciplinary Centre for Marine and Environmental Research (Porto) (Ciimar). CIIMAR Checklist Northern Portugal (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:48.130906";324;"324";"324"
"351";-3.776326;50.228351;"Laminaria ochroleuca";"1951";"12";"31";"This work is licensed under a  Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";"Marine Biological Association of the UK (MBA); (2016): DASSH: The UK Archive for Marine Species and Habitats Data Marine Biological Association of the UK (MBA) The Marine Biological Association of the United Kingdom (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.909888";324;"324";"324"
"352";-6.260557;49.94496;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"353";-6.271505;49.92767;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"354";-6.261303;49.96997;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"355";-4.11225;50.30683;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"356";-4.94433;50.14008;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"357";-6.31512;49.90803;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"358";-8.875937;41.839089;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY 4.0) License";"Sinde Mano A L, Monteiro C, Pádua Lima F, Pereira J, Nieto Vilela R A, Seabra R (2024). Biodiversity data from rocky intertidal zones, surveyed from Scotland to Morocco in 2022 and 2023. Version 1.2. CIBIO (Research Center in Biodiversity and Genetic Resources) Portugal. Samplingevent dataset. http://ipt.gbif.pt/ipt/resource?r=intertidal_biodiversity_northatlantic22&amp;v=1.2 CIBIO NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:51.687796";324;"324";"324"
"359";-6.347978;49.8861;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"360";-4.560304;50.30167;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"361";-6.293567;49.90413;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"362";-6.375828;49.9062;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"363";-5.043469;48.4720421;"Laminaria ochroleuca";"2009";"4";"15";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Institut Français de Recherche pour l’Exploitation de la MER (2022). Macrophytes occurrence data within French Mediterranen Lagoon since 2006 NA QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064) (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:43.138385";324;"324";"324"
"364";-6.363335;49.88667;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"365";-2.521297;49.47433;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"366";-6.272164;49.97667;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"367";-3.05655;48.83898;"Laminaria ochroleuca";"2006";"5";"7";"This work is licensed under a  Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";"REBENT network (2019). Intertidal and Subtidal Macroalgae taxa data  in ODV format from French REBENT Network. SEANOE. Https://doi.org/10.17882/60891 NA Intertidal and Subtidal Macroalgae taxa data in ODV format from French REBENT Network (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:43.367691";324;"324";"324"
"368";-6.365914;49.89561;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"369";-6.273617;49.94286;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"370";-4.902699;50.1991;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"371";-6.346671;49.88705;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"372";-6.3489846;49.959853;"Laminaria ochroleuca";"1948";"1";"1";"This work is licensed under a  Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";"Marine Biological Association of the UK (MBA); (2016): DASSH: The UK Archive for Marine Species and Habitats Data Marine Biological Association of the UK (MBA) The Marine Biological Association of the United Kingdom (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.909888";324;"324";"324"
"373";-6.323166;49.88617;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"374";-5.064929;50.06646;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"375";-5.015194;50.13981;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Natural England (NE) (2021): Marine Recorder Snapshot extract of surveys entered by Natural England. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/thn0xd DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.985744";324;"324";"324"
"376";-6.329946;49.91332;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"377";-5.028887;50.13322;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"378";-5.043469;48.4720421;"Laminaria ochroleuca";"2012";"5";"17";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Institut Français de Recherche pour l’Exploitation de la MER (2022). Macrophytes occurrence data within French Mediterranen Lagoon since 2006 NA QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064) (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:43.138385";324;"324";"324"
"379";-6.384868;49.9396;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"380";-4.8077;48.490233;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";"Cite data as:Rassweiler, A., Novak, M., Okamoto, D., Byrnes, J., Krumhansl, K. (2016). Global Kelp Timeseries from NCEAS/KEEN Working Group. Florida State University, Oregon State University, Simon Fraser University, University of Massachusetts Boston. Data accessed at http://catalogue-temperatereefbase.imas.utas.edu.au:/geonetwork/srv/en/metadata.show?uuid=ecbe5cc3-3fbf-4569-b5e8-07c2201fcb9c on [access date].

If you have kelp timeseries greater than 3 years in length, please consider contributing to the data set. Contact Jarrett Byrnes for details. IMAS and University of Massachusetts NCEAS-KEEN-TS (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:44.583438";324;"324";"324"
"381";-2.353377;49.41572;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"382";-3.0565641;48.8389778;"Laminaria ochroleuca";"2019";"5";"30";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Institut Français de Recherche pour l’Exploitation de la MER (2022). Macrophytes occurrence data within French Mediterranen Lagoon since 2006 NA QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064) (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:43.138385";324;"324";"324"
"383";-6.347615;49.95895;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"384";-4.061897;50.29215;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"385";-6.306434;49.96684;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"386";-6.278993;49.9145;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"387";-6.307896;49.90515;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"388";-6.287839;49.98283;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"SeaSearch (2021): Marine Recorder Snapshot extract of surveys entered by SeaSearch. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/yq0gbg DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.592558";324;"324";"324"
"389";-2.98495;48.86638;"Laminaria ochroleuca";"2010";"4";"24";"Unrestricted";"Agence pour la recherche et la Valorisation Marines (ARVAM); Cellule De Suivi Du Littoral Normand (CSLN); Creocean;  Groupe d'Etude des Milieux Estuariens et Littoraux; Groupe d'étude des milieux estuariens et littoraux Normandie (GEMEL Normandie); Hemisphere Sub; Impact Mer; Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER); MAREX Expertise &amp; Conseil en Environnement Marin (MAREX); National Natural History Museum Paris; CRESCO - Station de biologie marine de Dinard; National Natural History Museum Paris; Station de Biologie Marine de Concarneau; Pierre &amp; Marie Curie University; Roscoff biology station (RBS); TBM Environnement; The National Center for Scientific Research; Laboratoire d'Ecogéochimie des Environnements Benthiques UMR 8222 (LECOB); The National Center for Scientific Research; Laboratoire d’Océanologie et de Géosciences - UMR 8187 LOG (LOG); Université Bordeaux 1; Environnements et Paléoenvironnements Océaniques (EPOC); Université de Bretagne Occidentale; Institut Universitaire Européen de la Mer (IUEM); Université de Bretagne Occidentale; Laboratoire d'écophysiologie et de biotechnologie des halophytes et algues Marines (IUEM-LEBHAM); Université de Bretagne Occidentale; Laboratory of Sciences of the Marine Environment CNRS-UMR6539 (LEMAR); Université de la Réunion; Laboratoire d'Ecologie Marine (ECOMAR); Université de Liège; Station de Recherche Sous-marines et Océanographiques (STARESO); Université de Nantes; Laboratoire de Biologie Marine (Bio-littoral); Université des Sciences et Technologies de Lille; Station Marine de Wimereux (INSU/CNRS); (2019): REBENT - Réseau Benthique. 486 NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:51.251532";324;"324";"324"
"390";-8.899847;42.235177;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";"Ramos, E., Puente, A., Juanes, J.A. (Environmental Hydraulics Institute, IHCantabria), Spain (2019): Cover of intertidal macroalgae along the N and NW coast of the Iberian Peninsula. IHCantabria NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:56.953232";324;"324";"324"
"391";-6.334179;49.88752;"Laminaria ochroleuca";NA;NA;NA;"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Joint Nature Conservation Committee (JNCC) (2021): Marine Recorder Snapshot extract of surveys entered by JNCC. v2.1. Marine Biological Association. Dataset/Samplingevent. https://doi.org/10.17031/mehqrq DASSH NA (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:46.775415";324;"324";"324"
"392";-3.0565641;48.8389778;"Laminaria ochroleuca";"2006";"5";"7";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Institut Français de Recherche pour l’Exploitation de la MER (2022). Macrophytes occurrence data within French Mediterranen Lagoon since 2006 NA QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064) (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:43.138385";324;"324";"324"
"393";-4.6038623;48.6154861;"Laminaria ochroleuca";"2018";"4";"23";"This work is licensed under a  Creative Commons Attribution (CC-BY) 4.0 License";"Institut Français de Recherche pour l’Exploitation de la MER (2022). Macrophytes occurrence data within French Mediterranen Lagoon since 2006 NA QUADRIGE - Coastal monitoring database and products, 1974 onwards. (6064) (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:43.138385";324;"324";"324"
"394";-6.28898;49.936447;"Laminaria ochroleuca";"1948";"1";"1";"This work is licensed under a  Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";"Marine Biological Association of the UK (MBA); (2016): DASSH: The UK Archive for Marine Species and Habitats Data Marine Biological Association of the UK (MBA) The Marine Biological Association of the United Kingdom (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:47.909888";324;"324";"324"
"395";-5.05241;50.044;"Laminaria ochroleuca";"2007";"04";"08";"This work is licensed under a  Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License";"Marine Biological Association MRMLN0040000007E (Available: Ocean Biogeographic Information System. Intergovernmental Oceanographic Commission of UNESCO. www.iobis.org. Accessed: 2026-04-21 14:09:58.072924";324;"324";"324"
